Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Excellence in Exploratory Testing: Success Factors in Large-Scale Industry Projects","Product-Focused Software Process Improvement","","","","10.1007/978-3-030-35333-9_21","Torvald MårtenssonAntonio MartiniDaniel StåhlJan Bosch","2019","http://link.springer.com/chapter/10.1007/978-3-030-35333-9_21","Chapter"
"Cooperative Arrival Management in Air Traffic Control - A Coloured Petri Net Model of Sequence Planning","Applications and Theory of Petri Nets","","","","10.1007/978-3-540-68746-7_23","Hendrik OberheidDirk Söffker","2008","http://link.springer.com/chapter/10.1007/978-3-540-68746-7_23","Chapter"
"MedleySolver: Online SMT Algorithm Selection","Theory and Applications of Satisfiability Testing – SAT 2021","","","","10.1007/978-3-030-80223-3_31","Nikhil PimpalkhareFederico MoraElizabeth PolgreenSanjit A. Seshia","2021","http://link.springer.com/chapter/10.1007/978-3-030-80223-3_31","Chapter"
"Detecting Program Execution Phases Using Heuristic Search","Search-Based Software Engineering","","","","10.1007/978-3-319-09940-8_2","Omar BenomarHouari SahraouiPierre Poulin","2014","http://link.springer.com/chapter/10.1007/978-3-319-09940-8_2","Chapter"
"Relationship Between the Scientific and Traditional Software Engineering Considering the Ethical Aspects of Human-Computer Interaction","Design, User Experience, and Usability: Theory, Methodology, and Management","","","","10.1007/978-3-319-58634-2_49","Natalie Mie TakahashiPlinio Thomaz Aquino Jr.","2017","http://link.springer.com/chapter/10.1007/978-3-319-58634-2_49","Chapter"
"Demonstrating that Medical Devices Satisfy User Related Safety Requirements","Software Engineering in Health Care","","","","10.1007/978-3-319-63194-3_8","Michael D. HarrisonPaolo MasciJose Creissac CamposPaul Curzon","2017","http://link.springer.com/chapter/10.1007/978-3-319-63194-3_8","Chapter"
"Impact of Gamification on Trace Link Vetting: A Controlled Experiment","Requirements Engineering: Foundation for Software Quality","","","","10.1007/978-3-030-15538-4_6","Salome MaroEmil SundklevCarl-Oscar PerssonGrischa LiebelJan-Philipp Steghöfer","2019","http://link.springer.com/chapter/10.1007/978-3-030-15538-4_6","Chapter"
"Commonality-Driven Unit Test Generation","Search-Based Software Engineering","","","","10.1007/978-3-030-59762-7_9","Björn EversPouria DerakhshanfarXavier DevroeyAndy Zaidman","2020","http://link.springer.com/chapter/10.1007/978-3-030-59762-7_9","Chapter"
"Path-Sensitive Backward Slicing","Static Analysis","","","","10.1007/978-3-642-33125-1_17","Joxan JaffarVijayaraghavan MuraliJorge A. NavasAndrew E. Santosa","2012","http://link.springer.com/chapter/10.1007/978-3-642-33125-1_17","Chapter"
"Marco: Safe, Expressive Macros for Any Language","ECOOP 2012 – Object-Oriented Programming","","","","10.1007/978-3-642-31057-7_26","Byeongcheol LeeRobert GrimmMartin HirzelKathryn S. McKinley","2012","http://link.springer.com/chapter/10.1007/978-3-642-31057-7_26","Chapter"
"Runtime Checking for Separation Logic","Verification, Model Checking, and Abstract Interpretation","","","","10.1007/978-3-540-78163-9_19","Huu Hai NguyenViktor KuncakWei-Ngan Chin","2008","http://link.springer.com/chapter/10.1007/978-3-540-78163-9_19","Chapter"
"Towards Pattern-Based Reliability Certification of Services","On the Move to Meaningful Internet Systems: OTM 2011","","","","10.1007/978-3-642-25106-1_10","Ingrid BuckleyEduardo B. FernandezMarco AnisettiClaudio A. ArdagnaMasoud SadjadiErnesto Damiani","2011","http://link.springer.com/chapter/10.1007/978-3-642-25106-1_10","Chapter"
"Formalisms in Software Engineering: Myths Versus Empirical Facts","Balancing Agility and Formalism in Software Engineering","","","","10.1007/978-3-540-85279-7_2","Dieter RombachFrank Seelisch","2008","http://link.springer.com/chapter/10.1007/978-3-540-85279-7_2","Chapter"
"On the Application of the Concept of Dependability for Design and Analysis of Vision Systems","Computer Vision Systems","","","","10.1007/3-540-36592-3_28","Christof EberstThomas Herbig","2003","http://link.springer.com/chapter/10.1007/3-540-36592-3_28","Chapter"
"Usable Verification of Object-Oriented Programs by Combining Static and Dynamic Techniques","Software Engineering and Formal Methods","","","","10.1007/978-3-642-24690-6_26","Julian TschannenCarlo A. FuriaMartin NordioBertrand Meyer","2011","http://link.springer.com/chapter/10.1007/978-3-642-24690-6_26","Chapter"
"Recognizing Potential Runtime Types from Python Docstrings","Software Analysis, Testing, and Evolution","","","","10.1007/978-3-030-04272-1_5","Yang LuoWanwangying MaYanhui LiZhifei ChenLin Chen","2018","http://link.springer.com/chapter/10.1007/978-3-030-04272-1_5","Chapter"
"Towards a Scalable Framework for Context-Free Language Reachability","Compiler Construction","","","","10.1007/978-3-662-46663-6_10","Nicholas HollingumBernhard Scholz","2015","http://link.springer.com/chapter/10.1007/978-3-662-46663-6_10","Chapter"
"Programming Safe Robotics Systems: Challenges and Advances","Leveraging Applications of Formal Methods, Verification and Validation. Verification","","","","10.1007/978-3-030-03421-4_8","Ankush DesaiShaz QadeerSanjit A. Seshia","2018","http://link.springer.com/chapter/10.1007/978-3-030-03421-4_8","Chapter"
"Towards an Efficient Performance Testing Through Dynamic Workload Adaptation","Testing Software and Systems","","","","10.1007/978-3-030-31280-0_13","Osvaldo Huerta-GuevaraVanessa Ayala-RiveraLiam MurphyA. Omar Portillo-Dominguez","2019","http://link.springer.com/chapter/10.1007/978-3-030-31280-0_13","Chapter"
"The Quest for Efficient Boolean Satisfiability Solvers","Computer Aided Verification","","","","10.1007/3-540-45657-0_2","Lintao ZhangSharad Malik","2002","http://link.springer.com/chapter/10.1007/3-540-45657-0_2","Chapter"
"Enabling Modularity and Re-use in Dynamic Program Analysis Tools for the Java Virtual Machine","ECOOP 2013 – Object-Oriented Programming","","","","10.1007/978-3-642-39038-8_15","Danilo AnsaloniStephen KellYudi ZhengLubomír BulejWalter BinderPetr Tůma","2013","http://link.springer.com/chapter/10.1007/978-3-642-39038-8_15","Chapter"
"Three Patterns in Java Unit Testing","Extreme Programming and Agile Processes in Software Engineering","","","","10.1007/3-540-44870-5_22","Eric NickellIan Smith","2003","http://link.springer.com/chapter/10.1007/3-540-44870-5_22","Chapter"
"Verification of liveness properties using compositional reachability analysis","Software Engineering — ESEC/FSE'97","","","","10.1007/3-540-63531-9_17","Shing Chi CheungDimitra GiannakopoulouJeff Kramer","1997","http://link.springer.com/chapter/10.1007/3-540-63531-9_17","Chapter"
"Software tools at the university: Why, what and how","Software Engineering Education","","","","10.1007/BFb0043598","Laurie Honour Werth","1988","http://link.springer.com/chapter/10.1007/BFb0043598","Chapter"
"Machine-Readable Privacy Certificates for Services","On the Move to Meaningful Internet Systems: OTM 2013 Conferences","","","","10.1007/978-3-642-41030-7_31","Marco AnisettiClaudio A. ArdagnaMichele BezziErnesto DamianiAntonino Sabetta","2013","http://link.springer.com/chapter/10.1007/978-3-642-41030-7_31","Chapter"
"Parametric Software Metric","Software Engineering and Computer Systems","","","","10.1007/978-3-642-22203-0_23","Won ShinTae-Wan KimDoo-Hyun KimChun-Hyon Chang","2011","http://link.springer.com/chapter/10.1007/978-3-642-22203-0_23","Chapter"
"Identifying and Tackling Diversity of Management and Administration of a Handover Process","Product-Focused Software Process Improvement","","","","10.1007/978-3-642-21843-9_14","Ahmad Salman KhanMira Kajko-Mattsson","2011","http://link.springer.com/chapter/10.1007/978-3-642-21843-9_14","Chapter"
"Integration Test of Classes and Aspects with a Multi-Evolutionary and Coupling-Based Approach","Search Based Software Engineering","","","","10.1007/978-3-642-23716-4_18","Thelma Elita ColanziWesley Klewerton Guez AssunçãoSilvia Regina VergilioAurora Pozo","2011","http://link.springer.com/chapter/10.1007/978-3-642-23716-4_18","Chapter"
"Annotated Bibliography on Software Diversity","Software Diversity in Computerized Control Systems","","","","10.1007/978-3-7091-8932-0_10","Udo Voges","1988","http://link.springer.com/chapter/10.1007/978-3-7091-8932-0_10","Chapter"
"The PODS Diversity Experiment","Software Diversity in Computerized Control Systems","","","","10.1007/978-3-7091-8932-0_4","P. G. Bishop","1988","http://link.springer.com/chapter/10.1007/978-3-7091-8932-0_4","Chapter"
"Business Process Modeling Pluralized","S-BPM ONE - Running Processes","","","","10.1007/978-3-642-36754-0_3","Oktay TuretkenOnur Demirors","2013","http://link.springer.com/chapter/10.1007/978-3-642-36754-0_3","Chapter"
"A Systematic Approach to Develop Mobile Applications from Existing Web Information Systems","Computational Science and Its Applications -- ICCSA 2015","","","","10.1007/978-3-319-21410-8_29","Itamir de Morais Barroca FilhoGibeon Soares de Aquino Jr.","2015","http://link.springer.com/chapter/10.1007/978-3-319-21410-8_29","Chapter"
"Improving Post-silicon Validation Efficiency by Using Pre-generated Data","Hardware and Software: Verification and Testing","","","","10.1007/978-3-319-03077-7_12","Wisam KadryAnatoly KoyfmanDmitry KrestyashynShimon LandaAmir NahirVitali Sokhin","2013","http://link.springer.com/chapter/10.1007/978-3-319-03077-7_12","Chapter"
"A Pareto Ant Colony Algorithm Applied to the Class Integration and Test Order Problem","Testing Software and Systems","","","","10.1007/978-3-642-16573-3_3","Rafael da Veiga CabralAurora PozoSilvia Regina Vergilio","2010","http://link.springer.com/chapter/10.1007/978-3-642-16573-3_3","Chapter"
"The Benefits and Consequences of Workarounds in Software Development Projects","Software Business","","","","10.1007/978-3-319-19593-3_1","Jesse Yli-HuumoAndrey MaglyasKari Smolander","2015","http://link.springer.com/chapter/10.1007/978-3-319-19593-3_1","Chapter"
"Filtering Test Models to Support Incremental Testing","Testing – Practice and Research Techniques","","","","10.1007/978-3-642-15585-7_8","Antti Jääskeläinen","2010","http://link.springer.com/chapter/10.1007/978-3-642-15585-7_8","Chapter"
"Tolerating Software Design Faults in a Command and Control System","Software Diversity in Computerized Control Systems","","","","10.1007/978-3-7091-8932-0_6","Tom AndersonPeter A. BarrettDave N. HalliwellMichael R. Moulding","1988","http://link.springer.com/chapter/10.1007/978-3-7091-8932-0_6","Chapter"
"Tackling the Sheer Scale of Subjective QoE","Mobile Multimedia Communications","","","","10.1007/978-3-642-30419-4_1","Vlado MenkovskiGeorgios ExarchakosAntonio Liotta","2012","http://link.springer.com/chapter/10.1007/978-3-642-30419-4_1","Chapter"
"CoVeriTest with Dynamic Partitioning of the Iteration Time Limit (Competition Contribution)","Fundamental Approaches to Software Engineering","","","","10.1007/978-3-030-45234-6_30","Marie-Christine Jakobs","2020","http://link.springer.com/chapter/10.1007/978-3-030-45234-6_30","Chapter"
"Software configuration management: Why is it needed and what should it do?","Software Configuration Management","","","","10.1007/3-540-60578-9_3","David B. LeblangPaul H. Levine","1995","http://link.springer.com/chapter/10.1007/3-540-60578-9_3","Chapter"
"Selecting a Notation to Modeling Business Process: A Systematic Literature Review of Technics and Tools","Advances in Production Management Systems. Initiatives for a Sustainable World","","","","10.1007/978-3-319-51133-7_24","Marcelo Bernardino AraújoRodrigo Franco Gonçalves","2016","http://link.springer.com/chapter/10.1007/978-3-319-51133-7_24","Chapter"
"Evolutionary Testing of PHP Web Applications with WETT","Search Based Software Engineering","","","","10.1007/978-3-642-33119-0_23","Francesco BolisAngelo GargantiniMarco GuarnieriEros Magri","2012","http://link.springer.com/chapter/10.1007/978-3-642-33119-0_23","Chapter"
"Stabilizing Floating-Point Programs Using Provenance Analysis","Verification, Model Checking, and Abstract Interpretation","","","","10.1007/978-3-319-52234-0_13","Yijia GuThomas Wahl","2017","http://link.springer.com/chapter/10.1007/978-3-319-52234-0_13","Chapter"
"Benefits and Drawbacks of Representing and Analyzing Source Code and Software Engineering Artifacts with Graph Databases","Software Quality: The Complexity and Challenges of Software Engineering and Software Quality in the Cloud","","","","10.1007/978-3-030-05767-1_9","Rudolf RamlerGeorg BuchgeherClaus KlammerMichael PfeifferChristian SalomonHannes ThallerLukas Linsbauer","2019","http://link.springer.com/chapter/10.1007/978-3-030-05767-1_9","Chapter"
"Optimal String Edit Distance Based Test Suite Reduction for SDL Specifications","SDL 2009: Design for Motes and Mobiles","","","","10.1007/978-3-642-04554-7_6","Gábor KovácsGábor Árpád NémethMahadevan SubramaniamZoltán Pap","2009","http://link.springer.com/chapter/10.1007/978-3-642-04554-7_6","Chapter"
"Bindings-Restricted Triple Pattern Fragments","On the Move to Meaningful Internet Systems: OTM 2016 Conferences","","","","10.1007/978-3-319-48472-3_48","Olaf HartigCarlos Buil-Aranda","2016","http://link.springer.com/chapter/10.1007/978-3-319-48472-3_48","Chapter"
"A Comprehensive Decision Support System for Enhanced Emergency Decision Management and Training","Information Technology in Disaster Risk Reduction","","","","10.1007/978-3-319-68486-4_15","Odd SteenAndrew PopeMarion RaunerNicklas HolmbergSimon WoodworthSheila O’RiordanHelmut NiessnerKaren Neville","2017","http://link.springer.com/chapter/10.1007/978-3-319-68486-4_15","Chapter"
"Challenges of Establishing Traceability in the Automotive Domain","Software Quality. Complexity and Challenges of Software Engineering in Emerging Technologies","","","","10.1007/978-3-319-49421-0_11","Salome MaroMiroslaw StaronJan-Philipp Steghöfer","2017","http://link.springer.com/chapter/10.1007/978-3-319-49421-0_11","Chapter"
"Automatically Identifying Sufficient Object Builders from Module APIs","Fundamental Approaches to Software Engineering","","","","10.1007/978-3-030-16722-6_25","Pablo PonzioValeria S. BengoleaMariano PolitanoNazareno AguirreMarcelo F. Frias","2019","http://link.springer.com/chapter/10.1007/978-3-030-16722-6_25","Chapter"
"Measuring 75 Million Lines of Code","Software Process and Product Measurement","","","","10.1007/978-3-540-89403-2_23","Harry M. Sneed","2008","http://link.springer.com/chapter/10.1007/978-3-540-89403-2_23","Chapter"
"A Life-Cycle Model for Software Service Engineering","Service-Oriented and Cloud Computing","","","","10.1007/978-3-642-40651-5_13","Erik WitternRobin Fischer","2013","http://link.springer.com/chapter/10.1007/978-3-642-40651-5_13","Chapter"
"Current Practice in Verification, Validation and Licensing of Safety Critical Systems - The Assessor’s Point of View -","Achievement and Assurance of Safety","","","","10.1007/978-1-4471-3003-1_12","Günter GlöeGerhard Rabe","1995","http://link.springer.com/chapter/10.1007/978-1-4471-3003-1_12","Chapter"
"Modeling of Requirements Tracing","Balancing Agility and Formalism in Software Engineering","","","","10.1007/978-3-540-85279-7_21","Matthias HeindlStefan Biffl","2008","http://link.springer.com/chapter/10.1007/978-3-540-85279-7_21","Chapter"
"Optimised Realistic Test Input Generation Using Web Services","Search Based Software Engineering","","","","10.1007/978-3-642-33119-0_9","Mustafa BozkurtMark Harman","2012","http://link.springer.com/chapter/10.1007/978-3-642-33119-0_9","Chapter"
"Safety Case Experiences from Harrier","Improvements in System Safety","","","","10.1007/978-1-84800-100-8_6","Jeff Lucas","2008","http://link.springer.com/chapter/10.1007/978-1-84800-100-8_6","Chapter"
"Towards a Systemic Maturity Model for Public Software Ecosystems","Software Process Improvement and Capability Determination","","","","10.1007/978-3-642-21233-8_13","Angela M. AlvesMarcelo PessoaClênio F. Salviano","2011","http://link.springer.com/chapter/10.1007/978-3-642-21233-8_13","Chapter"
"Inter-species Cuckoo Search via Different Levy Flights","Swarm, Evolutionary, and Memetic Computing","","","","10.1007/978-3-319-03753-0_46","Swagatam DasPreetam DasguptaBijaya Ketan Panigrahi","2013","http://link.springer.com/chapter/10.1007/978-3-319-03753-0_46","Chapter"
"Cherry Picking with Meta-Models: A Systematic Approach for the Organization-Specific Configuration of Maturity Models","Design Science at the Intersection of Physical and Virtual Design","","","","10.1007/978-3-642-38827-9_24","Janusch PatasJens PöppelbußMatthias Goeken","2013","http://link.springer.com/chapter/10.1007/978-3-642-38827-9_24","Chapter"
"Improving Mouse Navigation — A Walk through the “Hilly Screen Landscape”","Interactive Systems:Design, Specification, and Verification","","","","10.1007/3-540-36235-5_14","David AhlströmMartin HitzGerhard Leitner","2002","http://link.springer.com/chapter/10.1007/3-540-36235-5_14","Chapter"
"Human factors of interactive software","Enduser Systems and Their Human Factors","","","","10.1007/3-540-12273-7_16","Ben Shneiderman","1983","http://link.springer.com/chapter/10.1007/3-540-12273-7_16","Chapter"
"Using Logical Error Detection in Software Controlling Remote-Terminal Units to Predict Critical Information Infrastructures Failures","Human Aspects of Information Security, Privacy, and Trust","","","","10.1007/978-3-319-20376-8_60","George StergiopoulosMarianthi TheocharidouDimitris Gritzalis","2015","http://link.springer.com/chapter/10.1007/978-3-319-20376-8_60","Chapter"
"Agile Model-Driven Engineering in Mechatronic Systems - An Industrial Case Study","Model-Driven Engineering Languages and Systems","","","","10.1007/978-3-319-11653-2_27","Ulf EliassonRogardt HeldalJonn LantzChristian Berger","2014","http://link.springer.com/chapter/10.1007/978-3-319-11653-2_27","Chapter"
"How to Improve Safety Critical Systems Standards","Safer Systems","","","","10.1007/978-1-4471-0975-4_6","Norman Fenton","1997","http://link.springer.com/chapter/10.1007/978-1-4471-0975-4_6","Chapter"
"Certification of Ada real time executives for safety critical applications","Ada - Europe '93","","","","10.1007/3-540-56802-6_21","Jacques BrygierMarc Richard-Foy","1993","http://link.springer.com/chapter/10.1007/3-540-56802-6_21","Chapter"
"Rigorous Engineering of Collective Adaptive Systems Introduction to the 2nd Track Edition","Leveraging Applications of Formal Methods, Verification and Validation. Distributed Systems","","","","10.1007/978-3-030-03424-5_1","Rocco De NicolaStefan JähnichenMartin Wirsing","2018","http://link.springer.com/chapter/10.1007/978-3-030-03424-5_1","Chapter"
"Agile Usage in Embedded Software Development in Safety Critical Domain–A Systematic Review","Software Process Improvement and Capability Determination","","","","10.1007/978-3-030-00623-5_22","Surafel DemissieFrank KeenanÖzden Özcan-TopFergal McCaffery","2018","http://link.springer.com/chapter/10.1007/978-3-030-00623-5_22","Chapter"
"VCSTC: Virtual Cyber Security Testing Capability – An Application Oriented Paradigm for Network Infrastructure Protection","Testing of Software and Communicating Systems","","","","10.1007/978-3-540-68524-1_10","Guoqiang ShuDongluo ChenZhijun LiuNa LiLifeng SangDavid Lee","2008","http://link.springer.com/chapter/10.1007/978-3-540-68524-1_10","Chapter"
"Implementing MSC Tests with Quiescence Observation","Testing of Software and Communication Systems","","","","10.1007/978-3-642-05031-2_4","Sergiy BorodayAlexandre PetrenkoAndreas Ulrich","2009","http://link.springer.com/chapter/10.1007/978-3-642-05031-2_4","Chapter"
"A Framework for Testing AIS Implementations","Testing of Software and Communicating Systems","","","","10.1007/978-3-540-73066-8_13","Tamás HorváthTibor Sulyán","2007","http://link.springer.com/chapter/10.1007/978-3-540-73066-8_13","Chapter"
"Novel color image steganalysis method based on RGB channel empirical modes to expose stego images with diverse payloads","Pattern Analysis and Applications","","26","1","10.1007/s10044-022-01102-2","E. AmruthaS. ArivazhaganW. Sylvia Lilly Jebarani","2023","http://link.springer.com/article/10.1007/s10044-022-01102-2","Article"
"Software quality, non-functional software requirements and IT-business alignment","Software Quality Journal","","18","3","10.1007/s11219-010-9098-3","Maria Haigh","2010","http://link.springer.com/article/10.1007/s11219-010-9098-3","Article"
"On the relationship between similar requirements and similar software","Requirements Engineering","","28","1","10.1007/s00766-021-00370-4","Muhammad AbbasAlessio FerrariAnas ShatnawiEduard EnoiuMehrdad SaadatmandDaniel Sundmark","2023","http://link.springer.com/article/10.1007/s00766-021-00370-4","Article"
"A framework to improve smartphone supply chain defects: social media analytics approach","Social Network Analysis and Mining","","12","1","10.1007/s13278-022-00982-w","Masoud RamezaniniaSajjad ShokouhyarSeyed Hamed GhanadPourSayyed Mohammad MutallebiSina Shokoohyar","2022","http://link.springer.com/article/10.1007/s13278-022-00982-w","Article"
"Classifying generated white-box tests: an exploratory study","Software Quality Journal","","27","3","10.1007/s11219-019-09446-5","Dávid HonfiZoltán Micskei","2019","http://link.springer.com/article/10.1007/s11219-019-09446-5","Article"
"On the long-term use of visual gui testing in industrial practice: a case study","Empirical Software Engineering","","22","6","10.1007/s10664-016-9497-6","Emil AlégrothRobert Feldt","2017","http://link.springer.com/article/10.1007/s10664-016-9497-6","Article"
"DEISA—Distributed European Infrastructure for Supercomputing Applications","Journal of Grid Computing","","9","2","10.1007/s10723-011-9183-2","Wolfgang GentzschDenis GirouAlison KennedyHermann LedererJohannes ReetzMorris RiedelAndreas SchottAndrea VanniMariano VazquezJules Wolfrat","2011","http://link.springer.com/article/10.1007/s10723-011-9183-2","Article"
"Genetic improvement of GPU software","Genetic Programming and Evolvable Machines","","18","1","10.1007/s10710-016-9273-9","William B. LangdonBrian Yee Hong LamMarc ModatJustyna PetkeMark Harman","2017","http://link.springer.com/article/10.1007/s10710-016-9273-9","Article"
"A multiple-population genetic algorithm for branch coverage test data generation","Software Quality Journal","","19","3","10.1007/s11219-010-9117-4","Mohammad AlshraidehBasel A. MahafzahSaleh Al-Sharaeh","2011","http://link.springer.com/article/10.1007/s11219-010-9117-4","Article"
"Writer identification using redundant writing patterns and dual-factor analysis of variance","Applied Intelligence","","51","12","10.1007/s10489-021-02307-4","Ayixiamu LitifuYuchen YanJinsheng XiaoHao Jiang","2021","http://link.springer.com/article/10.1007/s10489-021-02307-4","Article"
"Measurement and tracing methods for timing analysis","International Journal on Software Tools for Technology Transfer","","15","1","10.1007/s10009-012-0266-6","Nicholas MerriamPeter GliwaIan Broster","2013","http://link.springer.com/article/10.1007/s10009-012-0266-6","Article"
"A toolkit for the incremental implementation of heterogeneous database management systems","The VLDB Journal","","1","2","10.1007/BF01231701","Dr. Pamela Drew Ph.D.Roger King Ph.D.Dennis Heimbigner Ph.D.","1992","http://link.springer.com/article/10.1007/BF01231701","Article"
"A Unified B-Spline Framework for Scale-Invariant Keypoint Detection","International Journal of Computer Vision","","130","3","10.1007/s11263-021-01568-3","Qi ZhengMingming GongXinge YouDacheng Tao","2022","http://link.springer.com/article/10.1007/s11263-021-01568-3","Article"
"A novel technique for the detection of myocardial dysfunction using ECG signals based on CEEMD, DWT, PSR and neural networks","Artificial Intelligence Review","","56","4","10.1007/s10462-022-10262-w","Wei ZengJian YuanChengzhi YuanQinghui WangFenglin LiuYing Wang","2023","http://link.springer.com/article/10.1007/s10462-022-10262-w","Article"
