Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Perspectives on Productivity and Delays in Large-Scale Agile Projects","Agile Processes in Software Engineering and Extreme Programming","","","","10.1007/978-3-642-38314-4_13","Deepika BadampudiSamuel A. FrickerAna M. Moreno","2013","http://link.springer.com/chapter/10.1007/978-3-642-38314-4_13","Chapter"
"Notes on Triangular Sets and Triangulation-Decomposition Algorithms II: Differential Systems","Symbolic and Numerical Scientific Computation","","","","10.1007/3-540-45084-X_2","Evelyne Hubert","2003","http://link.springer.com/chapter/10.1007/3-540-45084-X_2","Chapter"
"From Earthquake Detection to Traffic Surveillance – About Information and Communication Infrastructures for Smart Cities","System Analysis and Modeling: Theory and Practice","","","","10.1007/978-3-642-36757-1_8","Joachim FischerJens-Peter RedlichBjörn ScheuermannJochen SchillerMesut GünesKai NagelPeter WagnerMarkus ScheidgenAnatolij ZubowIngmar EveslageRobert SombrutzkiFelix Juraschek","2013","http://link.springer.com/chapter/10.1007/978-3-642-36757-1_8","Chapter"
"Customizing Traceability in a Software Development Process","Information Systems Development","","","","10.1007/0-387-28809-0_13","Patricio LetelierElena NavarroVíctor Anaya","2005","http://link.springer.com/chapter/10.1007/0-387-28809-0_13","Chapter"
"Experience Report on Using a Domain Model-Based Extractive Approach to Software Product Line Asset Development","Formal Foundations of Reuse and Domain Engineering","","","","10.1007/978-3-642-04211-9_14","Hyesun LeeHyunsik ChoiKyo C. KangDohyung KimZino Lee","2009","http://link.springer.com/chapter/10.1007/978-3-642-04211-9_14","Chapter"
"Randomness Tests: Theory and Practice","Fields of Logic and Computation III","","","","10.1007/978-3-030-48006-6_18","Alexander Shen","2020","http://link.springer.com/chapter/10.1007/978-3-030-48006-6_18","Chapter"
"VR Based Knowledge Transfer in Medical Technology and Techniques","Computational Science and Its Applications - ICCSA 2006","","","","10.1007/11751540_29","Wolfram SchoorRüdiger MeckeMartina Rehfeld","2006","http://link.springer.com/chapter/10.1007/11751540_29","Chapter"
"Defects, Scientific Computation and the Scientific Method","Uncertainty Quantification in Scientific Computing","","","","10.1007/978-3-642-32677-6_8","Les Hatton","2012","http://link.springer.com/chapter/10.1007/978-3-642-32677-6_8","Chapter"
"Using Process Mining in Real-Time to Reduce the Number of Faulty Products","Advances in Databases and Information Systems","","","","10.1007/978-3-030-28730-6_6","Zsuzsanna NagyAgnes Werner-StarkTibor Dulai","2019","http://link.springer.com/chapter/10.1007/978-3-030-28730-6_6","Chapter"
"The Model for Enhanced Variability Management Process in Software Product Line","Information Systems: Methods, Models, and Applications","","","","10.1007/978-3-642-38370-0_15","Olga SlabospitskayaAndrii Kolesnyk","2013","http://link.springer.com/chapter/10.1007/978-3-642-38370-0_15","Chapter"
"The Life Cycle of Test Cases in a CBR System","Advances in Case-Based Reasoning","","","","10.1007/3-540-44527-7_39","Mirjam MinorAlexandre Hanft","2000","http://link.springer.com/chapter/10.1007/3-540-44527-7_39","Chapter"
"How Do Teams of Novice Modelers Choose an Approach? An Iterated, Repeated Experiment in a First-Year Modeling Course","Computational Science – ICCS 2021","","","","10.1007/978-3-030-77980-1_50","Philippe J. GiabbanelliPiper J. Jackson","2021","http://link.springer.com/chapter/10.1007/978-3-030-77980-1_50","Chapter"
"Fast Skip Inter Coding Decision Algorithm for VVC","Digital Multimedia Communications","","","","10.1007/978-981-99-0856-1_27","Xiangkai HuYue LiWenbin Lin","2023","http://link.springer.com/chapter/10.1007/978-981-99-0856-1_27","Chapter"
